date,latitude,longitude,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code
2022-01-03 21:00:00+00:00,12.867499000001,77.5324350003062,16.716002,98.11128,0.0,0.0,3.0
2022-01-03 22:00:00+00:00,12.867499000001,77.5324350003062,17.116001,93.54528,0.0,0.0,3.0
2022-01-03 23:00:00+00:00,12.867499000001,77.5324350003062,16.966002,93.53806,0.0,0.0,3.0
2022-01-04 00:00:00+00:00,12.867499000001,77.5324350003062,16.966002,91.17469,0.0,0.0,3.0
2022-01-04 01:00:00+00:00,12.867499000001,77.5324350003062,17.216002,89.45605,0.0,0.0,3.0
2022-01-04 02:00:00+00:00,12.867499000001,77.5324350003062,17.616001,86.66731,0.0,0.0,0.0
2022-01-04 03:00:00+00:00,12.867499000001,77.5324350003062,19.616001,74.77307,0.0,0.0,1.0
2022-01-04 04:00:00+00:00,12.867499000001,77.5324350003062,21.566,65.24666,0.0,0.0,1.0
2022-01-04 05:00:00+00:00,12.867499000001,77.5324350003062,23.166,56.76259,0.0,0.0,1.0
2022-01-04 06:00:00+00:00,12.867499000001,77.5324350003062,24.716002,48.775322,0.0,0.0,2.0
2022-01-04 07:00:00+00:00,12.867499000001,77.5324350003062,25.866001,42.52246,0.0,0.0,0.0
2022-01-04 08:00:00+00:00,12.867499000001,77.5324350003062,26.666,37.467937,0.0,0.0,0.0
2022-01-04 09:00:00+00:00,12.867499000001,77.5324350003062,26.966002,35.37159,0.0,0.0,0.0
2022-01-04 10:00:00+00:00,12.867499000001,77.5324350003062,26.766,35.433483,0.0,0.0,0.0
2022-01-04 11:00:00+00:00,12.867499000001,77.5324350003062,26.066,36.927456,0.0,0.0,0.0
2022-01-04 12:00:00+00:00,12.867499000001,77.5324350003062,24.166,45.083652,0.0,0.0,0.0
2022-01-04 13:00:00+00:00,12.867499000001,77.5324350003062,21.966002,51.331158,0.0,0.0,1.0
2022-01-04 14:00:00+00:00,12.867499000001,77.5324350003062,20.666,57.076595,0.0,0.0,2.0
2022-01-04 15:00:00+00:00,12.867499000001,77.5324350003062,19.766,65.49839,0.0,0.0,1.0
